timestamp,frame,mode,mean_saturation,plant_status,row,col,gray_mean,gray_std,green_frac,image_path_gray,image_path_color
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,0,1,95.430799,24.184813,0.002228,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,0,2,92.054581,24.102984,0.003620,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,0,3,85.544794,26.016829,0.005112,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,1,0,93.816207,18.618648,0.005291,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,1,1,100.675299,19.842862,0.004456,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,1,2,101.201894,19.596576,0.003620,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,1,3,95.883239,19.280042,0.004574,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,2,0,91.240323,18.590874,0.010025,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,2,1,97.388471,19.527580,0.007240,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,2,2,97.876358,19.215534,0.004456,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,2,3,94.425343,25.767636,0.001076,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,3,0,77.888053,22.147005,0.009747,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,3,1,84.682540,21.439144,0.008911,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,3,2,89.262044,20.130612,0.003063,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:37.492178,1,day,48.595,pre-germination,3,3,82.308851,18.899216,0.002959,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170137_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,0,0,84.301309,26.252612,0.008354,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,0,1,95.511557,24.263666,0.001392,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
